INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions
ATG26	QCR10	0.000	0.904	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	CSF1	1.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	VMA2	0.000	0.000	0.321	0.000	0.000	0.000	0.000	0.000
ATG26	DOA4	1.476	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	PHO86	0.000	1.083	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	VPS73	1.494	1.399	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	VPS13	0.000	1.501	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	SSH4	1.425	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	IWR1	1.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	YDL199C	1.851	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	VPS38	1.668	0.000	0.000	0.000	0.000	0.000	0.000	0.378
ATG26	VPS4	0.000	0.700	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	YBR137W	0.000	0.921	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	TVP15	1.934	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	GYP1	0.000	1.101	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	YSP2	0.000	0.000	0.000	3.192	0.000	0.000	0.000	0.000
ATG26	HSV2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726
ATG26	UBX3	1.807	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	FCJ1	0.000	1.282	0.000	0.000	0.000	0.000	0.000	0.000
ATG26	AIM13	0.000	1.211	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	TPS2	2.576	1.007	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	FAB1	1.282	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	DPL1	1.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	GOR1	2.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	HFD1	1.991	0.815	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	CYC7	2.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	QCR10	1.378	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	VMA2	0.000	0.000	1.675	0.000	0.000	0.000	0.000	0.000
NTH1	ATP14	1.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	TAZ1	0.000	0.886	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	PHM8	2.119	1.479	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	DOA4	2.192	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	DOA1	1.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	NPL4	2.254	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	BRO1	1.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	VPS73	2.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	VPS13	2.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	YPT53	1.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	SFT2	1.332	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	IWR1	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	YDL199C	1.968	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	YBR137W	2.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	COQ4	2.634	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	GYP7	1.869	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	TVP15	2.089	0.766	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	BXI1	2.223	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	FYV10	1.397	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	HSV2	1.422	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	UBX3	1.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	AIM5	0.000	0.666	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	FCJ1	0.000	0.614	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	AIM13	0.000	0.678	0.000	0.000	0.000	0.000	0.000	0.000
NTH1	AIM37	0.000	0.810	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	LSB6	1.714	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	GOR1	2.085	1.304	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	HFD1	2.442	1.178	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	CYC7	2.468	1.291	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	QCR10	0.000	1.262	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	AIM14	1.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VMA2	0.000	0.838	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	TAZ1	0.000	0.593	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	PHM8	1.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	DOA4	1.380	1.145	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	DOA1	0.000	0.914	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	PHO86	0.000	1.387	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	YDR018C	1.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	BRO1	1.242	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	MGR1	0.000	1.337	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	SNO1	1.718	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	ARL1	0.000	0.701	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VPS73	2.856	1.139	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VPS13	2.392	1.072	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	YPT53	2.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	SFT2	1.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	SSH4	2.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	YDL199C	1.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VPS52	0.000	0.488	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	GET1	0.000	0.865	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	BRE5	0.000	1.881	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VMA11	0.000	0.539	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	VPS4	0.000	1.501	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	YBR137W	1.884	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	MSP1	0.000	0.926	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	AUR1	0.000	0.532	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	COQ4	2.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	GYP7	2.199	1.403	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	TVP15	2.736	1.323	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	GYP1	0.000	0.567	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	BXI1	2.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	FYV10	1.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	HSV2	1.324	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	FMC1	0.000	0.609	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	AIM5	0.000	0.943	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	FCJ1	0.000	0.948	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	AIM13	0.000	1.208	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	AIM37	1.731	0.665	0.000	0.000	0.000	0.000	0.000	0.000
TPS2	SAC1	0.000	0.974	0.000	0.000	0.000	0.000	0.000	0.000
PHO5	OYE2	1.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHO5	PHO86	1.389	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHO5	VPS73	1.691	0.000	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	LSB6	0.000	1.725	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	CSF1	0.000	1.743	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	TAZ1	0.000	0.000	1.798	0.000	0.000	0.000	0.000	0.000
FAB1	DOA4	1.487	0.000	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	DOA1	0.000	2.241	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	ERD1	0.000	0.000	1.376	0.000	0.000	0.000	0.000	0.000
FAB1	AKR1	0.000	1.752	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	BRO1	0.000	2.228	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	ARL1	0.000	0.000	1.349	0.000	0.000	0.000	0.000	0.000
FAB1	VPS13	1.724	0.000	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	GET2	0.000	1.853	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	IWR1	0.000	1.559	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	YDL199C	2.011	0.000	2.671	0.000	0.000	0.000	0.000	0.000
FAB1	GET1	0.000	1.316	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	BRE5	0.000	1.353	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	VPH2	0.000	1.702	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	FYV10	0.000	1.312	0.000	0.000	0.000	0.000	0.000	0.000
FAB1	UBX3	2.443	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	STT4	0.000	0.000	0.000	4.028	0.000	0.000	0.000	0.000
LSB6	DPL1	2.341	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	CYC7	1.152	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	AIM14	2.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	ATP14	0.000	0.000	1.168	0.000	0.000	0.000	0.000	0.000
LSB6	DOA4	1.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	BRO1	0.000	1.745	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	GYP7	1.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LSB6	SAC1	0.000	0.000	1.354	0.000	0.000	0.000	0.000	0.000
STT4	CSF1	1.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000
STT4	VMA2	0.000	0.000	0.853	0.000	0.000	0.000	0.000	0.000
STT4	VPS73	0.000	0.864	0.000	0.000	0.000	0.000	0.000	0.000
STT4	MON2	0.000	0.000	0.000	0.913	0.000	0.000	0.000	0.000
DPL1	HFD1	2.470	1.442	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	AIM14	2.539	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	CSF1	0.000	1.096	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	VMA2	1.283	0.000	0.853	0.000	0.000	0.000	0.000	0.000
DPL1	PHO86	0.000	1.026	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	NMA111	1.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	VPS73	1.427	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	VPS13	0.000	1.446	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	SFT2	0.000	0.675	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	VPS4	0.000	1.713	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	YBR137W	1.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	AUR1	0.000	1.006	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	GYP7	0.000	0.932	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	TVP15	0.000	1.132	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	GYP1	0.000	1.032	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	AIM37	1.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DPL1	PKR1	0.000	1.285	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	HFD1	1.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	CYC7	2.224	1.370	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	QCR10	2.342	0.946	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	OYE2	0.000	0.000	1.308	0.000	0.000	0.000	0.000	0.000
GOR1	ATP14	1.740	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	PHM8	2.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	DOA4	0.000	0.676	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	PHO86	0.000	0.484	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	YDR018C	1.904	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	VPS73	2.120	0.711	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	YPT53	1.476	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	YDL199C	1.662	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	YBR137W	1.546	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	COQ4	1.693	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	GYP7	1.637	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	TVP15	1.927	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	BXI1	2.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	UBX3	1.537	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GOR1	FCJ1	0.000	0.634	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	CYC7	1.634	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	QCR10	0.000	0.648	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	AIM14	2.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	OYE2	0.000	0.000	0.000	0.000	0.000	0.819	0.000	0.000
HFD1	ATP14	1.616	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	NPL4	1.343	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	YDR018C	2.201	1.331	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	AKR2	0.000	1.837	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	MGR1	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	VPS73	1.579	0.535	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	VPS13	0.000	0.909	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	SFT2	0.000	0.514	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	IWR1	1.436	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	YDL199C	1.877	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	VPS4	0.000	0.642	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	YBR137W	2.392	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	MSP1	0.000	1.344	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	COQ4	2.198	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	GYP7	2.852	0.859	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	TVP15	1.417	1.018	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	BXI1	1.918	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	RHO1	1.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	UBX3	1.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	AIM5	0.000	1.088	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	AIM13	0.000	1.115	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	AIM37	2.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HFD1	TCD1	0.000	0.000	0.000	0.000	0.000	1.146	0.000	0.000
CYC7	QCR10	1.586	1.778	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	PHM8	1.734	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	DOA4	2.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	YDR018C	2.191	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	MGR1	0.000	1.564	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	SNO1	1.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	VPS73	2.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	YPT53	1.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	SSH4	2.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	IWR1	1.628	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	YDL199C	1.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	COQ4	1.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	GYP7	2.511	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	TVP15	2.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	BXI1	2.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	FYV10	1.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	UBX3	1.499	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	FMC1	0.000	0.918	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	AIM5	0.000	0.951	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	FCJ1	0.000	1.135	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	AIM13	0.000	1.406	0.000	0.000	0.000	0.000	0.000	0.000
CYC7	AIM37	1.746	0.657	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	ATP14	2.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	TAZ1	0.000	1.220	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	DOA4	0.000	0.672	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	DOA1	0.000	0.487	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	PHO86	0.000	0.523	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	MGR1	0.000	1.415	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	VPS73	1.698	0.000	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	MSP1	0.000	0.852	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	TVP15	1.496	0.000	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	FMC1	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	AIM5	0.000	1.129	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	FCJ1	1.468	1.106	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	AIM13	0.000	1.441	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	AIM37	1.481	0.000	0.000	0.000	0.000	0.000	0.000	0.000
QCR10	SAC1	1.648	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	TAZ1	1.834	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	DOA1	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	IWR1	1.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	EAR1	1.435	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	GYP7	1.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	GYP1	1.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	UBX3	1.726	0.000	0.000	0.000	0.000	0.000	0.000	0.000
AIM14	AIM37	1.576	0.000	0.000	0.000	0.000	0.000	0.000	0.000
OYE2	VMA2	2.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000
OYE2	DOA4	1.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000
OYE2	MGR1	1.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000
OYE2	SAC1	1.253	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VMA2	0.000	2.282	0.853	0.000	0.000	0.000	0.000	0.000
CSF1	DOA4	0.000	0.593	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	DOA1	0.000	1.599	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	PHO86	0.000	1.743	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	ERD1	0.000	2.862	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	KEX1	0.000	1.080	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	ARL1	0.000	2.077	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VPS73	0.000	0.872	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VPS13	0.000	2.426	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	MON2	0.000	1.672	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	SFT2	0.000	1.195	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	GET2	0.000	3.326	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	IWR1	0.000	2.939	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VPS52	0.000	1.350	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	GET1	0.000	3.531	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	BRE5	0.000	2.164	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VMA11	0.000	2.211	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VPS4	0.000	1.117	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	AUR1	0.000	2.407	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	GYP7	0.000	1.716	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	GYP1	0.000	2.413	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VMA22	0.000	2.215	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	VPH2	0.000	2.084	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	SAC1	0.000	2.462	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	TCD2	0.000	1.025	0.000	0.000	0.000	0.000	0.000	0.000
CSF1	PKR1	0.000	2.490	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	TAZ1	0.000	0.000	0.744	0.000	0.000	0.000	0.000	0.000
VMA2	DOA4	1.352	0.000	1.509	0.000	0.000	0.000	0.000	0.000
VMA2	NPL4	0.000	0.000	0.701	0.000	0.000	0.000	0.000	0.000
VMA2	PHO86	0.000	2.134	0.853	0.000	0.000	0.000	0.000	0.000
VMA2	ERD1	0.000	2.559	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	AKR1	0.000	0.000	0.509	0.000	0.000	0.000	0.000	0.000
VMA2	KEX1	0.000	0.000	1.239	0.000	0.000	0.000	0.000	0.000
VMA2	ARL1	0.000	2.248	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	VPS73	0.000	1.052	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	VPS13	0.000	2.633	1.850	0.000	0.000	0.000	0.000	0.000
VMA2	SFT2	0.000	1.393	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	GET2	0.000	2.626	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	VPS29	0.000	0.000	0.321	0.000	0.000	0.000	0.000	0.000
VMA2	IWR1	0.000	0.000	0.321	0.000	0.000	0.000	0.000	0.000
VMA2	VPS52	0.000	2.619	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	GET1	0.000	2.648	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	PEP8	0.000	0.000	0.853	0.000	0.000	0.000	0.000	0.000
VMA2	VPS38	0.000	0.000	0.509	0.000	0.000	0.000	0.000	0.000
VMA2	BRE5	0.000	2.760	0.509	0.000	0.000	0.000	0.000	0.000
VMA2	VMA11	1.499	5.272	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	AUR1	0.000	2.509	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	COQ4	0.000	0.000	0.853	0.000	0.000	0.000	0.000	0.000
VMA2	GYP7	0.000	2.458	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	GYP1	0.000	2.513	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	VMA22	0.000	4.301	0.853	0.000	0.000	0.000	0.000	0.000
VMA2	VPH2	0.000	4.420	0.509	0.000	0.000	0.000	0.000	0.000
VMA2	FYV10	0.000	0.000	1.917	0.000	0.000	0.000	0.000	0.000
VMA2	SAC1	0.000	2.618	0.853	0.000	0.000	0.000	0.000	0.000
VMA2	TCD1	0.000	0.632	0.000	0.000	0.000	0.000	0.000	0.000
VMA2	PKR1	0.000	3.668	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	PHM8	1.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	VPS73	1.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	MSP1	1.398	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	RHO1	1.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	AIM5	2.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ATP14	AIM37	2.247	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	YDR018C	0.000	0.000	0.000	3.092	0.000	0.000	0.000	0.000
TAZ1	MGR1	0.000	2.771	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	VPS73	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	IWR1	1.357	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	YDL199C	0.000	0.000	2.031	0.000	0.000	0.000	0.000	0.000
TAZ1	MSP1	0.000	2.555	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	GYP7	0.000	1.064	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	UBX3	1.310	0.000	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	FMC1	0.000	2.384	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	AIM5	0.000	2.257	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	FCJ1	0.000	1.657	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	AIM13	0.000	2.206	0.000	0.000	0.000	0.000	0.000	0.000
TAZ1	AIM37	0.000	1.858	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	NPL4	1.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	YDR018C	1.967	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	VPS73	1.369	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	YPT53	1.918	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	YDL199C	1.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	YBR137W	1.612	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	MSP1	1.476	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	BXI1	1.881	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PHM8	FCJ1	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000
DOA4	DOA1	0.000	1.315	0.000	0.000	0.000	0.000	0.000	0.000
DOA4	PHO86	0.000	0.630	0.000	0.000	0.000	0.000	0.000	0.000
DOA4	ERD1	0.000	0.875	0.000	0.000	0.000	0.000	0.000	0.000
